price_day_person,location,capacity,bedroom_num,beds_num
22€ pers./noche (aprox),Nigüelas,"2 - 
  15 personas",5 dormitorios,10 camas
25€ pers./noche (aprox),Capileira,"2 - 
  4 personas",2 dormitorios,2 camas
20€ pers./noche (aprox),Vélez Blanco,"10 - 
  11 personas",4 dormitorios,9 camas
30€ pers./noche (aprox),Traslasierra,"1 - 
  7 personas",2 dormitorios,5 camas
19€ pers./noche (aprox),Alcaucín,"1 - 
  26 personas",10 dormitorios,20 camas
24€ pers./noche (aprox),Pozo Alcón,"2 - 
  5 personas",2 dormitorios,4 camas
20€ pers./noche (aprox),Órgiva,"2 - 
  5 personas",2 dormitorios,4 camas
25€ pers./noche (aprox),Jimera de Líbar,"2 - 
  4 personas",2 dormitorios,2 camas
40€ pers./noche (aprox),Andújar,31 personas,16 camas,40€ pers./noche (aprox)
14€ pers./noche (aprox),Villacarrillo,24 personas,9 dormitorios,17 camas
15€ pers./noche (aprox),Málaga,"14 - 
  28 personas",25 dormitorios,25 camas
19€ pers./noche (aprox),Puerto Serrano,"2 - 
  6 personas",4 dormitorios,4 camas
20€ pers./noche (aprox),Prado del Rey,"10 - 
  10 personas",3 dormitorios,7 camas
72€ pers./noche (aprox),Ubrique,4 personas,1 dormitorio,2 camas
22€ pers./noche (aprox),Vejer de la Frontera,"1 - 
  5 personas",3 dormitorios,5 camas
25€ pers./noche (aprox),Lanjarón,"4 - 
  8 personas",4 dormitorios,7 camas
15€ pers./noche (aprox),El Pozo de los Frailes,"2 - 
  6 personas",4 camas,15€ pers./noche (aprox)
29€ pers./noche (aprox),Marchena,"7 - 
  11 personas",4 dormitorios,8 camas
17€ pers./noche (aprox),Vélez-Rubio,"8 - 
  11 personas",4 dormitorios,9 camas
35€ pers./noche (aprox),Constantina,"2 - 
  14 personas",8 dormitorios,8 camas
31€ pers./noche (aprox),Ronda,"6 - 
  10 personas",3 dormitorios,7 camas
20€ pers./noche (aprox),Aracena,"4 - 
  5 personas",3 dormitorios,4 camas
22€ pers./noche (aprox),Cazorla,Íntegro o habitaciones,"2 - 
  9 personas",4 dormitorios
25€ pers./noche (aprox),Albox,"1 - 
  10 personas",3 dormitorios,7 camas
17€ pers./noche (aprox),El Bosque,"2 - 
  15 personas",9 dormitorios,12 camas
26€ pers./noche (aprox),Estación de Cártama,"10 - 
  15 personas",6 dormitorios,9 camas
17€ pers./noche (aprox),La Taha,"1 - 
  6 personas",3 dormitorios,4 camas
31€ pers./noche (aprox),Fuenteheridos,Íntegro o habitaciones,"2 - 
  32 personas",7 dormitorios
20€ pers./noche (aprox),Jimera de Líbar,"1 - 
  19 personas",6 dormitorios,11 camas
21€ pers./noche (aprox),Genalguacil,"1 - 
  18 personas",6 dormitorios,15 camas
10€ pers./noche (aprox),Cacín,"4 - 
  12 personas",6 dormitorios,8 camas
26€ pers./noche (aprox),Benalúa de las Villas,"4 - 
  36 personas",15 dormitorios,23 camas
30€ pers./noche (aprox),Genalguacil,"8 - 
  10 personas",6 dormitorios,11 camas
17€ pers./noche (aprox),El Bosque,9 personas,4 dormitorios,6 camas
20€ pers./noche (aprox),El Real de la Jara,"1 - 
  10 personas",4 dormitorios,8 camas
20€ pers./noche (aprox),Aracena,"10 - 
  14 personas",7 dormitorios,9 camas
25€ pers./noche (aprox),Hornos,"1 - 
  12 personas",4 dormitorios,10 camas
15€ pers./noche (aprox),Cabra,14 personas,5 dormitorios,10 camas
20€ pers./noche (aprox),El Pozo de los Frailes,"1 - 
  23 personas",9 dormitorios,15 camas
33€ pers./noche (aprox),Galaroza,"2 - 
  8 personas",5 camas,33€ pers./noche (aprox)
27€ pers./noche (aprox),Alfacar,Íntegro o habitaciones,"2 - 
  12 personas",3 dormitorios
20€ pers./noche (aprox),Cazorla,4 personas,1 dormitorio,3 camas
23€ pers./noche (aprox),Arcos de la Frontera,10 personas,5 dormitorios,9 camas
25€ pers./noche (aprox),Aracena,6 personas,3 dormitorios,4 camas
22€ pers./noche (aprox),Segura de la Sierra,"2 - 
  4 personas",2 dormitorios,3 camas
13€ pers./noche (aprox),Fuente Palmera,"1 - 
  8 personas",4 dormitorios,6 camas
24€ pers./noche (aprox),Almonaster la Real,"2 - 
  18 personas",8 dormitorios,12 camas
20€ pers./noche (aprox),Alcaracejos,"1 - 
  6 personas",2 dormitorios,3 camas
18€ pers./noche (aprox),Siles,"1 - 
  16 personas",4 dormitorios,12 camas
11€ pers./noche (aprox),Arbuniel,12 personas,4 dormitorios,8 camas
22€ pers./noche (aprox),Hornos,"1 - 
  12 personas",6 dormitorios,11 camas
15€ pers./noche (aprox),La Iruela,4 personas,2 dormitorios,3 camas
18€ pers./noche (aprox),Cómpeta,6 personas,3 dormitorios,5 camas
24€ pers./noche (aprox),Cortegana,"2 - 
  14 personas",6 dormitorios,14 camas
28€ pers./noche (aprox),Puerto Real,6 personas,3 dormitorios,4 camas
20€ pers./noche (aprox),Montefrío,8 personas,3 dormitorios,6 camas
30€ pers./noche (aprox),Mecina Bombarón,"2 - 
  42 personas",12 dormitorios,32 camas
26€ pers./noche (aprox),Zahara de la Sierra,"1 - 
  5 personas",3 dormitorios,4 camas
32€ pers./noche (aprox),La Calahorra,"1 - 
  30 personas",9 dormitorios,19 camas
39€ pers./noche (aprox),Tarifa,"8 - 
  16 personas",12 dormitorios,11 camas
28€ pers./noche (aprox),San Nicolás del Puerto,"8 - 
  9 personas",3 dormitorios,8 camas
17€ pers./noche (aprox),Torres,"2 - 
  4 personas",9 dormitorios,4 camas
14€ pers./noche (aprox),Comares,"2 - 
  10 personas",4 dormitorios,5 camas
18€ pers./noche (aprox),Villanueva del Trabuco,"6 - 
  24 personas",7 dormitorios,23 camas
17€ pers./noche (aprox),Genalguacil,"1 - 
  20 personas",8 dormitorios,16 camas
17€ pers./noche (aprox),El Borge,"2 - 
  13 personas",6 dormitorios,7 camas
19€ pers./noche (aprox),Casabermeja,"2 - 
  14 personas",7 dormitorios,10 camas
25€ pers./noche (aprox),Álora,"6 - 
  8 personas",3 dormitorios,6 camas
15€ pers./noche (aprox),Benamahoma,"2 - 
  11 personas",5 dormitorios,7 camas
25€ pers./noche (aprox),Villamartín,10 personas,4 dormitorios,10 camas
19€ pers./noche (aprox),El Gastor,"2 - 
  8 personas",3 dormitorios,5 camas
17€ pers./noche (aprox),Burunchel,"2 - 
  20 personas",12 dormitorios,15 camas
23€ pers./noche (aprox),Corteconcepción,"6 - 
  18 personas",9 dormitorios,15 camas
27€ pers./noche (aprox),El Chorro,"1 - 
  5 personas",2 dormitorios,3 camas
17€ pers./noche (aprox),Cazorla,"2 - 
  7 personas",3 dormitorios,6 camas
20€ pers./noche (aprox),Ronda,"6 - 
  12 personas",4 dormitorios,8 camas
21€ pers./noche (aprox),Vélez Blanco,"6 - 
  10 personas",4 dormitorios,8 camas
22€ pers./noche (aprox),Fuenteheridos,"2 - 
  20 personas",9 dormitorios,16 camas
20€ pers./noche (aprox),Andújar,"1 - 
  14 personas",5 dormitorios,13 camas
17€ pers./noche (aprox),Cazorla,"2 - 
  11 personas",4 dormitorios,7 camas
31€ pers./noche (aprox),Los Caños de Meca,"2 - 
  30 personas",26 camas,31€ pers./noche (aprox)
29€ pers./noche (aprox),Cuevas del Campo,"1 - 
  24 personas",26 camas,29€ pers./noche (aprox)
17€ pers./noche (aprox),Cortelazor,"6 - 
  8 personas",4 dormitorios,6 camas
26€ pers./noche (aprox),Fonelas,"1 - 
  43 personas",13 dormitorios,27 camas
25€ pers./noche (aprox),Ronda,"6 - 
  8 personas",4 dormitorios,7 camas
24€ pers./noche (aprox),La Nava,20 personas,1 dormitorio,10 camas
19€ pers./noche (aprox),Oria,"6 - 
  11 personas",5 dormitorios,7 camas
22€ pers./noche (aprox),Taberno,"2 - 
  24 personas",8 dormitorios,16 camas
42€ pers./noche (aprox),Aracena,"2 - 
  18 personas",14 dormitorios,14 camas
25€ pers./noche (aprox),Torrecampo,"8 - 
  15 personas",6 dormitorios,11 camas
27€ pers./noche (aprox),Santa María de Nieva,"2 - 
  17 personas",12 camas,27€ pers./noche (aprox)
30€ pers./noche (aprox),Beas de Segura,6 personas,3 dormitorios,3 camas
21€ pers./noche (aprox),Güevéjar,"4 - 
  30 personas",11 dormitorios,21 camas
23€ pers./noche (aprox),Valverde del Camino,"2 - 
  8 personas",8 camas,23€ pers./noche (aprox)
22€ pers./noche (aprox),Valverde del Camino,4 personas,1 dormitorio,3 camas
19€ pers./noche (aprox),Melegís,"2 - 
  8 personas",7 dormitorios,5 camas
18€ pers./noche (aprox),Villafranca de Córdoba,8 personas,4 dormitorios,6 camas
19€ pers./noche (aprox),Alcalá la Real,"2 - 
  12 personas",6 dormitorios,11 camas
19€ pers./noche (aprox),Villanueva de la Concepción,8 personas,5 dormitorios,6 camas
19€ pers./noche (aprox),Fuente de Piedra,"6 - 
  20 personas",13 camas,19€ pers./noche (aprox)
65€ pers./noche (aprox),Coripe,"1 - 
  6 personas",1 dormitorio,3 camas
26€ pers./noche (aprox),Hornachuelos,8 personas,4 dormitorios,7 camas
30€ pers./noche (aprox),Baeza,"5 - 
  7 personas",4 dormitorios,8 camas
18€ pers./noche (aprox),Colmenar,"8 - 
  10 personas",4 dormitorios,9 camas
17€ pers./noche (aprox),Vélez Blanco,"1 - 
  6 personas",3 dormitorios,5 camas
26€ pers./noche (aprox),El Bosque,"4 - 
  9 personas",4 dormitorios,7 camas
21€ pers./noche (aprox),Oria,"1 - 
  12 personas",6 dormitorios,6 camas
28€ pers./noche (aprox),Cortelazor,"4 - 
  24 personas",3 dormitorios,26 camas
20€ pers./noche (aprox),Segura de la Sierra,"6 - 
  9 personas",4 dormitorios,9 camas
25€ pers./noche (aprox),Olvera,Íntegro o habitaciones,"2 - 
  41 personas",11 dormitorios
25€ pers./noche (aprox),Colmenar,"8 - 
  19 personas",5 dormitorios,12 camas
19€ pers./noche (aprox),Íllora,"6 - 
  12 personas",3 dormitorios,9 camas
20€ pers./noche (aprox),Andújar,"1 - 
  5 personas",2 dormitorios,4 camas
18€ pers./noche (aprox),Cortegana,"2 - 
  12 personas",6 dormitorios,7 camas
19€ pers./noche (aprox),San José,"4 - 
  4 personas",2 dormitorios,4 camas
25€ pers./noche (aprox),Felix,"1 - 
  26 personas",6 dormitorios,19 camas
15€ pers./noche (aprox),Cazorla,8 personas,4 dormitorios,6 camas
20€ pers./noche (aprox),Ronda,8 personas,4 dormitorios,7 camas
13€ pers./noche (aprox),Guillena,16 personas,5 dormitorios,11 camas
16€ pers./noche (aprox),La Corte,6 personas,3 dormitorios,5 camas
20€ pers./noche (aprox),El Bosque,10 personas,3 dormitorios,8 camas
27€ pers./noche (aprox),Tolox,5 personas,2 dormitorios,4 camas
17€ pers./noche (aprox),El Padul,6 personas,3 dormitorios,5 camas
25€ pers./noche (aprox),Obejo,"1 - 
  10 personas",3 dormitorios,9 camas
20€ pers./noche (aprox),Sayalonga,"8 - 
  14 personas",6 dormitorios,3 camas
16€ pers./noche (aprox),Cortes de la Frontera,"2 - 
  8 personas",3 dormitorios,5 camas
15€ pers./noche (aprox),La Puebla de los Infantes,"2 - 
  10 personas",7 camas,15€ pers./noche (aprox)
28€ pers./noche (aprox),Lobras,"2 - 
  19 personas",4 dormitorios,12 camas
17€ pers./noche (aprox),La Iruela,"2 - 
  16 personas",11 camas,17€ pers./noche (aprox)
22€ pers./noche (aprox),Pizarra,"5 - 
  29 personas",18 dormitorios,29 camas
21€ pers./noche (aprox),Alcalá la Real,9 personas,3 dormitorios,5 camas
11€ pers./noche (aprox),Moclín,20 personas,9 dormitorios,20 camas
19€ pers./noche (aprox),Campanillas,"6 - 
  54 personas",46 camas,19€ pers./noche (aprox)
20€ pers./noche (aprox),Grazalema,"2 - 
  8 personas",4 dormitorios,5 camas
25€ pers./noche (aprox),Valle de Abdalajís,"6 - 
  12 personas",4 dormitorios,11 camas
19€ pers./noche (aprox),Oria,"4 - 
  7 personas",3 dormitorios,5 camas
24€ pers./noche (aprox),Conil de la Frontera,"1 - 
  5 personas",2 dormitorios,4 camas
20€ pers./noche (aprox),El Bosque,"2 - 
  4 personas",2 dormitorios,3 camas
27€ pers./noche (aprox),Santa Elena,Íntegro o habitaciones,"2 - 
  25 personas",8 dormitorios
18€ pers./noche (aprox),Écija,20 personas,7 dormitorios,14 camas
20€ pers./noche (aprox),La Puebla de los Infantes,9 personas,4 dormitorios,8 camas
29€ pers./noche (aprox),El Gastor,6 personas,4 dormitorios,4 camas
50€ pers./noche (aprox),Casares,"1 - 
  3 personas",2 camas,50€ pers./noche (aprox)
65€ pers./noche (aprox),Cumbres de San Bartolomé,17 personas,7 dormitorios,17 camas
23€ pers./noche (aprox),Colomera,"2 - 
  9 personas",4 dormitorios,7 camas
22€ pers./noche (aprox),Hinojares,"2 - 
  20 personas",10 dormitorios,14 camas
32€ pers./noche (aprox),El Gastor,2 personas,1 dormitorio,2 camas
33€ pers./noche (aprox),Grazalema,"10 - 
  10 personas",10 dormitorios,5 camas
42€ pers./noche (aprox),Rodalquilar,"1 - 
  4 personas",1 dormitorio,2 camas
32€ pers./noche (aprox),Constantina,"7 - 
  9 personas",3 dormitorios,8 camas
28€ pers./noche (aprox),El Castillo de las Guardas,"1 - 
  8 personas",4 dormitorios,7 camas
22€ pers./noche (aprox),Beas de Segura,"10 - 
  40 personas",13 dormitorios,38 camas
15€ pers./noche (aprox),Olvera,13 personas,4 dormitorios,1 cama
19€ pers./noche (aprox),Málaga,"1 - 
  12 personas",8 dormitorios,8 camas
20€ pers./noche (aprox),Alfacar,12 personas,5 dormitorios,7 camas
20€ pers./noche (aprox),Monachil,"6 - 
  15 personas",6 dormitorios,15 camas
19€ pers./noche (aprox),Lobres,"6 - 
  9 personas",4 dormitorios,9 camas
20€ pers./noche (aprox),Frailes,"7 - 
  15 personas",9 dormitorios,12 camas
24€ pers./noche (aprox),Estación de Cártama,"16 - 
  30 personas",9 dormitorios,21 camas
24€ pers./noche (aprox),Pampaneira,"1 - 
  14 personas",4 dormitorios,9 camas
23€ pers./noche (aprox),Benadalid,"2 - 
  3 personas",1 dormitorio,2 camas
12€ pers./noche (aprox),La Puebla de los Infantes,"2 - 
  18 personas",6 dormitorios,13 camas
24€ pers./noche (aprox),Alájar,2 personas,1 dormitorio,1 cama
27€ pers./noche (aprox),Vélez-Rubio,"10 - 
  14 personas",7 dormitorios,9 camas
18€ pers./noche (aprox),Prado del Rey,"2 - 
  7 personas",3 dormitorios,5 camas
18€ pers./noche (aprox),Ronda,12 personas,6 dormitorios,9 camas
20€ pers./noche (aprox),Arcos de la Frontera,21 personas,9 dormitorios,15 camas
20€ pers./noche (aprox),Ronda,"8 - 
  11 personas",5 dormitorios,7 camas
18€ pers./noche (aprox),Benamahoma,"1 - 
  5 personas",2 dormitorios,4 camas
25€ pers./noche (aprox),Jubrique,"2 - 
  4 personas",2 dormitorios,4 camas
27€ pers./noche (aprox),Ronda,"2 - 
  4 personas",2 dormitorios,4 camas
31€ pers./noche (aprox),Cortelazor,Íntegro o habitaciones,"2 - 
  17 personas",7 dormitorios
19€ pers./noche (aprox),Gorafe,"2 - 
  7 personas",3 dormitorios,5 camas
29€ pers./noche (aprox),Periana,"1 - 
  6 personas",3 dormitorios,4 camas
19€ pers./noche (aprox),Parauta,"6 - 
  12 personas",4 dormitorios,10 camas
30€ pers./noche (aprox),Castilblanco de los Arroyos,"2 - 
  14 personas",4 dormitorios,14 camas
21€ pers./noche (aprox),Baeza,"2 - 
  4 personas",2 dormitorios,4 camas
15€ pers./noche (aprox),Atalbéitar,"2 - 
  6 personas",3 dormitorios,4 camas
16€ pers./noche (aprox),Júzcar,6 personas,4 dormitorios,5 camas
22€ pers./noche (aprox),Pampaneira,"2 - 
  9 personas",3 dormitorios,7 camas
22€ pers./noche (aprox),El Gastor,4 personas,3 camas,22€ pers./noche (aprox)
27€ pers./noche (aprox),Gerena,"12 - 
  27 personas",8 dormitorios,26 camas
18€ pers./noche (aprox),Álora,"14 - 
  20 personas",8 dormitorios,16 camas
23€ pers./noche (aprox),Fuenteheridos,"2 - 
  9 personas",3 dormitorios,6 camas
20€ pers./noche (aprox),Cónchar,"2 - 
  10 personas",4 dormitorios,6 camas
21€ pers./noche (aprox),Antequera,"12 - 
  15 personas",8 dormitorios,12 camas
33€ pers./noche (aprox),Isla Cristina,"1 - 
  5 personas",2 dormitorios,4 camas
16€ pers./noche (aprox),Siles,9 personas,6 dormitorios,6 camas
16€ pers./noche (aprox),Villamartín,"1 - 
  12 personas",4 dormitorios,8 camas
17€ pers./noche (aprox),Antequera,7 personas,3 dormitorios,5 camas
16€ pers./noche (aprox),Cogollos de Guadix,"4 - 
  12 personas",5 dormitorios,10 camas
31€ pers./noche (aprox),Órgiva,"4 - 
  4 personas",2 dormitorios,3 camas
20€ pers./noche (aprox),Capileira,"2 - 
  4 personas",2 dormitorios,3 camas
17€ pers./noche (aprox),Salobreña,"2 - 
  15 personas",5 dormitorios,14 camas
21€ pers./noche (aprox),El Castillo de las Guardas,"2 - 
  6 personas",3 dormitorios,5 camas
25€ pers./noche (aprox),Constantina,"1 - 
  10 personas",4 dormitorios,8 camas
15€ pers./noche (aprox),Guadix,"2 - 
  8 personas",4 dormitorios,6 camas
21€ pers./noche (aprox),Cortelazor,"2 - 
  6 personas",3 dormitorios,5 camas
15€ pers./noche (aprox),Bedmar,18 personas,11 dormitorios,11 camas
16€ pers./noche (aprox),Vélez-Rubio,"8 - 
  12 personas",6 dormitorios,6 camas
18€ pers./noche (aprox),Siles,"2 - 
  9 personas",4 dormitorios,9 camas
59€ pers./noche (aprox),Alcaucín,6 personas,3 dormitorios,6 camas
42€ pers./noche (aprox),Albaricoques,"2 - 
  20 personas",7 dormitorios,14 camas
20€ pers./noche (aprox),Villanueva del Trabuco,10 personas,5 dormitorios,7 camas
19€ pers./noche (aprox),Vélez-Rubio,"8 - 
  10 personas",4 dormitorios,7 camas
25€ pers./noche (aprox),Prado del Rey,"1 - 
  28 personas",8 dormitorios,17 camas
18€ pers./noche (aprox),Cortes de la Frontera,"2 - 
  8 personas",4 dormitorios,4 camas
19€ pers./noche (aprox),Quesada,"1 - 
  4 personas",2 dormitorios,2 camas
21€ pers./noche (aprox),Jimera de Líbar,"2 - 
  38 personas",14 dormitorios,28 camas
20€ pers./noche (aprox),Arriate,"7 - 
  9 personas",3 dormitorios,7 camas
20€ pers./noche (aprox),El Bosque,"2 - 
  6 personas",3 dormitorios,6 camas
20€ pers./noche (aprox),Antequera,6 personas,3 dormitorios,4 camas
25€ pers./noche (aprox),El Centenillo,"1 - 
  26 personas",13 dormitorios,15 camas
14€ pers./noche (aprox),Cazorla,"4 - 
  8 personas",3 dormitorios,6 camas
25€ pers./noche (aprox),Setenil de las Bodegas,"4 - 
  6 personas",4 dormitorios,4 camas
30€ pers./noche (aprox),Conil de la Frontera,"2 - 
  9 personas",5 dormitorios,5 camas
10€ pers./noche (aprox),Castril,"1 - 
  6 personas",3 dormitorios,5 camas
20€ pers./noche (aprox),Villamartín,12 personas,5 dormitorios,13 camas
22€ pers./noche (aprox),El Gastor,"2 - 
  4 personas",2 dormitorios,2 camas
25€ pers./noche (aprox),Hornachuelos,"6 - 
  50 personas",8 dormitorios,42 camas
15€ pers./noche (aprox),Íllar,"1 - 
  9 personas",1 dormitorio,7 camas
24€ pers./noche (aprox),Cuevas del Campo,"2 - 
  14 personas",37 dormitorios,8 camas
21€ pers./noche (aprox),Pozo Alcón,"4 - 
  16 personas",5 dormitorios,15 camas
12€ pers./noche (aprox),Cómpeta,"1 - 
  7 personas",3 dormitorios,6 camas
25€ pers./noche (aprox),Puerto Alto,"2 - 
  12 personas",7 dormitorios,8 camas
25€ pers./noche (aprox),Cuevas del Almanzora,"2 - 
  23 personas",8 dormitorios,19 camas
20€ pers./noche (aprox),Hinojares,"1 - 
  8 personas",3 dormitorios,7 camas
22€ pers./noche (aprox),Villanueva del Arzobispo,"7 - 
  24 personas",8 dormitorios,18 camas
17€ pers./noche (aprox),Carcabuey,"4 - 
  10 personas",4 dormitorios,8 camas
35€ pers./noche (aprox),Almonte,"1 - 
  16 personas",14 camas,35€ pers./noche (aprox)
38€ pers./noche (aprox),Conil de la Frontera,"2 - 
  6 personas",4 dormitorios,4 camas
20€ pers./noche (aprox),Cala,10 personas,4 dormitorios,9 camas
18€ pers./noche (aprox),Cañete la Real,"12 - 
  15 personas",6 dormitorios,13 camas
27€ pers./noche (aprox),Frigiliana,"10 - 
  16 personas",7 dormitorios,12 camas
20€ pers./noche (aprox),Cónchar,"2 - 
  18 personas",6 dormitorios,13 camas
17€ pers./noche (aprox),Vejer de la Frontera,15 personas,6 dormitorios,11 camas
17€ pers./noche (aprox),Alcalá la Real,"1 - 
  14 personas",7 dormitorios,14 camas
23€ pers./noche (aprox),Riogordo,"8 - 
  12 personas",6 dormitorios,6 camas
15€ pers./noche (aprox),Íllora,12 personas,5 dormitorios,12 camas
60€ pers./noche (aprox),El Pozo de los Frailes,"2 - 
  6 personas",4 camas,60€ pers./noche (aprox)
25€ pers./noche (aprox),Úbeda,9 personas,4 dormitorios,14 camas
19€ pers./noche (aprox),Carcabuey,"5 - 
  9 personas",4 dormitorios,6 camas
21€ pers./noche (aprox),La Muela,"1 - 
  6 personas",2 dormitorios,6 camas
21€ pers./noche (aprox),Cazorla,4 personas,4 dormitorios,4 camas
23€ pers./noche (aprox),Huéneja,"2 - 
  33 personas",9 dormitorios,24 camas
14€ pers./noche (aprox),Alájar,"1 - 
  7 personas",3 dormitorios,6 camas
18€ pers./noche (aprox),Carcabuey,10 personas,5 dormitorios,11 camas
19€ pers./noche (aprox),Castilléjar,"2 - 
  39 personas",5 dormitorios,25 camas
32€ pers./noche (aprox),Vejer de la Frontera,"2 - 
  15 personas",5 dormitorios,11 camas
13€ pers./noche (aprox),Benalup-Casas Viejas,"2 - 
  8 personas",6 camas,13€ pers./noche (aprox)
26€ pers./noche (aprox),Benaoján,"1 - 
  7 personas",3 dormitorios,3 camas
20€ pers./noche (aprox),Cónchar,"1 - 
  6 personas",3 dormitorios,5 camas
20€ pers./noche (aprox),Villanueva del Duque,8 personas,4 dormitorios,6 camas
22€ pers./noche (aprox),Alcaracejos,13 personas,5 dormitorios,9 camas
18€ pers./noche (aprox),Jimera de Líbar,"1 - 
  24 personas",6 dormitorios,18 camas
25€ pers./noche (aprox),Lantejuela,"4 - 
  7 personas",3 dormitorios,6 camas
20€ pers./noche (aprox),Prado del Rey,"8 - 
  28 personas",8 dormitorios,20 camas
22€ pers./noche (aprox),Zahora,"2 - 
  12 personas",4 dormitorios,9 camas
27€ pers./noche (aprox),Castaño del Robledo,"2 - 
  5 personas",3 dormitorios,5 camas
30€ pers./noche (aprox),Cazalla de la Sierra,"2 - 
  8 personas",3 dormitorios,5 camas
26€ pers./noche (aprox),Nívar,"10 - 
  14 personas",5 dormitorios,9 camas
20€ pers./noche (aprox),Frailes,"2 - 
  6 personas",3 dormitorios,5 camas
23€ pers./noche (aprox),Güéjar Sierra,"2 - 
  12 personas",4 dormitorios,11 camas
30€ pers./noche (aprox),Pozo Alcón,"4 - 
  9 personas",4 dormitorios,6 camas
15€ pers./noche (aprox),El Padul,"4 - 
  40 personas",16 dormitorios,24 camas
24€ pers./noche (aprox),Carcabuey,37 personas,14 dormitorios,34 camas
27€ pers./noche (aprox),Setenil de las Bodegas,"6 - 
  8 personas",4 dormitorios,5 camas
42€ pers./noche (aprox),Alájar,"8 - 
  30 personas",1 dormitorio,30 camas
15€ pers./noche (aprox),Villanueva de la Concepción,"2 - 
  8 personas",4 dormitorios,6 camas
16€ pers./noche (aprox),El Alcornocal,"2 - 
  13 personas",5 dormitorios,10 camas
18€ pers./noche (aprox),Chiclana de la Frontera,"2 - 
  11 personas",2 dormitorios,10 camas
15€ pers./noche (aprox),Villanueva de la Concepción,"6 - 
  10 personas",4 dormitorios,8 camas
22€ pers./noche (aprox),Constantina,"1 - 
  3 personas",2 dormitorios,2 camas
15€ pers./noche (aprox),Montoro,22 personas,7 dormitorios,17 camas
24€ pers./noche (aprox),Vélez Blanco,"6 - 
  11 personas",4 dormitorios,9 camas
20€ pers./noche (aprox),Ronda,"1 - 
  10 personas",4 dormitorios,4 camas
20€ pers./noche (aprox),Vélez-Rubio,"10 - 
  14 personas",6 dormitorios,14 camas
22€ pers./noche (aprox),Órgiva,"2 - 
  6 personas",5 dormitorios,5 camas
11€ pers./noche (aprox),Cazalla de la Sierra,"6 - 
  10 personas",4 dormitorios,10 camas
25€ pers./noche (aprox),Laroya,"8 - 
  20 personas",7 dormitorios,13 camas
18€ pers./noche (aprox),Teba,Íntegro o habitaciones,"1 - 
  8 personas",4 dormitorios
29€ pers./noche (aprox),Rodalquilar,"2 - 
  6 personas",4 camas,29€ pers./noche (aprox)
21€ pers./noche (aprox),Aracena,"4 - 
  9 personas",5 dormitorios,6 camas
24€ pers./noche (aprox),Ronda,"1 - 
  10 personas",5 dormitorios,7 camas
19€ pers./noche (aprox),Segura de la Sierra,"1 - 
  31 personas",26 dormitorios,22 camas
18€ pers./noche (aprox),Pruna,"6 - 
  15 personas",6 dormitorios,9 camas
12€ pers./noche (aprox),Cazalla de la Sierra,"4 - 
  10 personas",4 dormitorios,8 camas
19€ pers./noche (aprox),La Iruela,"2 - 
  24 personas",20 camas,19€ pers./noche (aprox)
21€ pers./noche (aprox),Carcabuey,"4 - 
  8 personas",4 dormitorios,8 camas
17€ pers./noche (aprox),Mogón,"9 - 
  19 personas",4 dormitorios,15 camas
16€ pers./noche (aprox),Priego de Córdoba,"2 - 
  17 personas",9 dormitorios,13 camas
16€ pers./noche (aprox),Jimera de Líbar,20 personas,5 dormitorios,15 camas
29€ pers./noche (aprox),Sanlúcar la Mayor,"1 - 
  12 personas",5 dormitorios,12 camas
22€ pers./noche (aprox),Chiclana de la Frontera,"8 - 
  14 personas",4 dormitorios,13 camas
24€ pers./noche (aprox),Soportújar,"4 - 
  6 personas",4 dormitorios,4 camas
29€ pers./noche (aprox),Alcalá de los Gazules,2 personas,1 dormitorio,2 camas
18€ pers./noche (aprox),La Iruela,"8 - 
  8 personas",4 dormitorios,4 camas
18€ pers./noche (aprox),Prado del Rey,"1 - 
  17 personas",4 dormitorios,11 camas
23€ pers./noche (aprox),Almayate,"1 - 
  9 personas",3 dormitorios,8 camas
16€ pers./noche (aprox),Medina-Sidonia,"2 - 
  7 personas",3 dormitorios,5 camas
20€ pers./noche (aprox),Dúrcal,"16 - 
  16 personas",8 dormitorios,11 camas
29€ pers./noche (aprox),Arbuniel,"1 - 
  2 personas",1 dormitorio,1 cama
22€ pers./noche (aprox),Aracena,"5 - 
  8 personas",3 dormitorios,7 camas
20€ pers./noche (aprox),Mogón,"4 - 
  7 personas",5 dormitorios,5 camas
21€ pers./noche (aprox),Riogordo,"8 - 
  10 personas",4 dormitorios,7 camas
22€ pers./noche (aprox),Prado del Rey,"2 - 
  4 personas",2 dormitorios,3 camas
14€ pers./noche (aprox),Priego de Córdoba,"2 - 
  7 personas",4 dormitorios,6 camas
17€ pers./noche (aprox),Guadalcanal,"12 - 
  14 personas",6 dormitorios,11 camas
37€ pers./noche (aprox),Los Escullos,8 personas,5 camas,37€ pers./noche (aprox)
33€ pers./noche (aprox),Benalmádena,"2 - 
  18 personas",8 dormitorios,16 camas
26€ pers./noche (aprox),Punta Umbría,"2 - 
  8 personas",5 dormitorios,4 camas
26€ pers./noche (aprox),Ronda,"2 - 
  12 personas",4 dormitorios,8 camas
18€ pers./noche (aprox),Arbuniel,"2 - 
  14 personas",2 dormitorios,11 camas
25€ pers./noche (aprox),Almonaster la Real,"2 - 
  14 personas",3 dormitorios,12 camas
24€ pers./noche (aprox),Ronda,8 personas,4 dormitorios,8 camas
